DeviceID	TimeStamp	DeviceType	CurrentStatus
Machine19	2015-04-08 18:54:50.442	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.441	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.443	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.444	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.445	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.445	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.447	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.447	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.448	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.449	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.449	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.451	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.454	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.453	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.455	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.458	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.459	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.459	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.46	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.461	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.462	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.463	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.463	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.464	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.465	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.466	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.466	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.467	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.468	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.469	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.47	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.47	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.471	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.472	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.474	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.475	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.476	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.473	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.477	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.478	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.479	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.479	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.48	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.481	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.482	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.484	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.485	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.483	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.488	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.486	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.487	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.489	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.494	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.497	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.498	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.499	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.499	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.501	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.5	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.506	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.51	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.512	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.514	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.513	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.519	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.52	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.524	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.515	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.524	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.525	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.527	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.526	Sensor	Motion does not exists	
Machine236	timeStamp	Sensor	User Away from Home	
Machine19	2015-04-08 18:54:50.534	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.529	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.536	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.541	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.537	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.542	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.542	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.544	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.545	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.545	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.546	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.547	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.548	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.548	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.549	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.55	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.551	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.552	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.553	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.554	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.556	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.557	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.557	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.558	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.559	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.56	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.56	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.561	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.562	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.563	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.564	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.564	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.566	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.569	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.57	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.571	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.565	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.572	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.574	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.575	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.575	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.576	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.577	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.578	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.579	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.58	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.58	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.581	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.582	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.583	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.585	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.586	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.586	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.587	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.588	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.589	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.59	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.644	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.644	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.591	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.645	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.646	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.647	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.648	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.649	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.65	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.651	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.652	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.653	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.654	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.656	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.657	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.659	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.66	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.658	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.662	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.661	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.663	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.666	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.667	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.664	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.669	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.671	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.67	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.672	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.675	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.673	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.674	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.676	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.679	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.682	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.683	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.684	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.686	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.687	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.688	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.689	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.691	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.692	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.693	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.694	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.694	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.695	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.696	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.697	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.698	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.703	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.704	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.705	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.706	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.707	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.709	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.71	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.711	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.712	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.714	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.713	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.715	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.716	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.718	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.723	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.719	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.721	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.722	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:50.739	Sensor	Motion exists	
Machine159	2015-04-08 18:54:50.746	Sensor	Door is Open	
Machine236	timeStamp	Sensor	User Present in Home	
Machine236	timeStamp	Sensor	User Present in Home	
Machine19	2015-04-08 18:54:52.741	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Present in Home	
Machine159	2015-04-08 18:54:53.749	Sensor	Door is Closed	
Machine236	timeStamp	Sensor	User Away from Home	
Machine159	2015-04-08 18:54:54.752	Sensor	Door is Open	
Machine236	timeStamp	Sensor	User Away from Home	
Machine19	2015-04-08 18:54:55.744	Sensor	Motion exists	
Machine19	2015-04-08 18:54:55.746	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.752	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.755	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.753	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.756	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.759	Sensor	Motion exists	
Machine19	2015-04-08 18:54:55.761	Sensor	Motion exists	
Machine19	2015-04-08 18:54:55.766	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.759	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.76	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.771	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.781	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.77	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.768	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.767	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.783	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.789	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.783	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.784	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.794	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.803	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.804	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.801	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.806	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.801	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.809	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.807	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.807	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.805	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.818	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.81	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.819	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.811	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.819	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.82	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.821	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.82	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.827	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.821	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.826	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.832	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.83	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.838	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.839	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.84	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.834	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.842	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.841	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.843	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.843	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.842	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.851	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.849	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.845	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.85	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.844	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.851	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.845	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.861	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.855	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.857	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.852	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.858	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.858	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.851	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.86	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.859	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.859	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.861	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.85	Sensor	Motion does not exists	
Machine19	2015-04-08 18:54:55.849	Sensor	Motion does not exists	
